"pathway_id","node1_kegg_id","node1_symbol","node1_type","node1_entry_id","node2_kegg_id","node2_symbol","node2_type","node2_entry_id","relation_type","subtype_1_name","subtype_1_value","subtype_2_name","subtype_2_value","subtype_3_name","subtype_3_value","ExperimentScore","CoexpressionScore"
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"hsa:4137","MAPT, DDPAC, FTD1, FTDP-17, MAPTL, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, Tau-PHF6, tau-40","gene",32,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"hsa:3925","STMN1, C1orf215, LAP18, Lag, OP18, PP17, PP19, PR22, SMN","gene",31,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"hsa:100137049 hsa:123745 hsa:255189 hsa:283748 hsa:5321 hsa:8605 hsa:8681","PLA2G4B, HsT16992, cPLA2-beta...","gene",30,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"hsa:2872 hsa:8569","MKNK2, GPRK7, MNK2...","gene",144,"PPrel","phosphorylation","+p","","","","",788,49
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"hsa:27330 hsa:6195 hsa:6196 hsa:6197","RPS6KA6, PP90RSK4, RSK-4, RSK4, S6K-alpha-6, p90RSK6...","gene",143,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"hsa:2002","ELK1","gene",141,"PPrel","phosphorylation","+p","","","","",923,49
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"hsa:2005","ELK4, SAP1","gene",140,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:2872 hsa:8569","MKNK2, GPRK7, MNK2...","gene",144,"hsa:468","ATF4, CREB-2, CREB2, TAXREB67, TXREB","gene",142,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:27330 hsa:6195 hsa:6196 hsa:6197","RPS6KA6, PP90RSK4, RSK-4, RSK4, S6K-alpha-6, p90RSK6...","gene",143,"hsa:468","ATF4, CREB-2, CREB2, TAXREB67, TXREB","gene",142,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"undefined","","group",287,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5879 hsa:5880 hsa:5881 hsa:998","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1...","gene",113,"hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"PPrel","activation","-->","","","","",0,0
"hsa04010","hsa:5879 hsa:5880 hsa:5881 hsa:998","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1...","gene",113,"hsa:5058 hsa:5062","PAK1, IDDMSSD, PAKalpha, alpha-PAK, p65-PAK...","gene",114,"PPrel","activation","-->","","","","",994,49
"hsa04010","hsa:836","CASP3, CPP32, CPP32B, SCA-1","gene",103,"hsa:6788 hsa:6789","STK3, KRS1, MST2...","gene",95,"PPrel","activation","-->","","","","",0,0
"hsa04010","hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",102,"hsa:5871","MAP4K2, BL44, GCK, RAB8IP","gene",94,"PPrel","activation","-->","","","","",0,0
"hsa04010","hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",102,"hsa:4217","MAP3K5, ASK1, MAPKKK5, MEKK5","gene",89,"PPrel","activation","-->","","","","",880,0
"hsa04010","hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",102,"hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"PPrel","activation","-->","","","","",796,0
"hsa04010","hsa:1616","DAXX, BING2, DAP6, EAP1, SMIM40","gene",101,"hsa:4217","MAP3K5, ASK1, MAPKKK5, MEKK5","gene",89,"PPrel","activation","-->","","","","",857,0
"hsa04010","hsa:10912 hsa:1647 hsa:4616","GADD45G, CR6, DDIT2, GADD45gamma, GRP17...","gene",99,"hsa:4216","MAP3K4, MAPKKK4, MEKK_4, MEKK4, MTK1, PRO0412","gene",86,"PPrel","activation","-->","","","","",609,0
"hsa04010","hsa:5058 hsa:5062","PAK1, IDDMSSD, PAKalpha, alpha-PAK, p65-PAK...","gene",114,"hsa:10746 hsa:4215","MAP3K2, MEKK2, MEKK2B...","gene",115,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:11184","MAP4K1, HPK1","gene",135,"hsa:4296","MAP3K11, MEKK11, MLK-3, MLK3, PTK1, SPRK","gene",117,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:9448","MAP4K4, FLH21957, HEL-S-31, HGK, MEKKK4, NIK","gene",29,"hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:8491","MAP4K3, GLK, MAPKKKK3, MEKKK_3, MEKKK3, RAB8IPL1","gene",136,"hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:7786 hsa:9175","MAP3K12, DLK, HP09298, MEKK12, MUK, ZPK, ZPKP1...","gene",92,"hsa:5609","MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4","gene",118,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:4293 hsa:4294 hsa:84451","MAP3K9, MEKK9, MLK1, PRKE1...","gene",93,"hsa:5609","MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4","gene",118,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:51776","MAP3K20, AZK, CNM6, MLK7, MLT, MLTK, MLTKalpha, MLTKbeta, MRK, SFMMP, ZAK, mlklak, pk","gene",91,"hsa:5609","MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4","gene",118,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:4217","MAP3K5, ASK1, MAPKKK5, MEKK5","gene",89,"hsa:5606","MAP2K3, MAPKK3, MEK3, MKK3, PRKMK3, SAPKK-2, SAPKK2","gene",80,"PPrel","phosphorylation","+p","","","","",725,49
"hsa04010","hsa:4217","MAP3K5, ASK1, MAPKKK5, MEKK5","gene",89,"hsa:5608","MAP2K6, MAPKK6, MEK6, MKK6, PRKMK6, SAPKK-3, SAPKK3","gene",79,"PPrel","phosphorylation","+p","","","","",837,42
"hsa04010","hsa:6885","MAP3K7, CSCF, FMD2, MEKK7, TAK1, TGF1a","gene",88,"hsa:9020","MAP3K14, FTDCR1B, HS, HSNIK, IMD112, NIK","gene",35,"PPrel","phosphorylation","+p","","","","",510,0
"hsa04010","hsa:6885","MAP3K7, CSCF, FMD2, MEKK7, TAK1, TGF1a","gene",88,"hsa:1147 hsa:3551 hsa:8517","CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...","gene",34,"PPrel","phosphorylation","+p","","","","",840,74
"hsa04010","hsa:6885","MAP3K7, CSCF, FMD2, MEKK7, TAK1, TGF1a","gene",88,"hsa:5606","MAP2K3, MAPKK3, MEK3, MKK3, PRKMK3, SAPKK-2, SAPKK2","gene",80,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:6885","MAP3K7, CSCF, FMD2, MEKK7, TAK1, TGF1a","gene",88,"hsa:5608","MAP2K6, MAPKK6, MEK6, MKK6, PRKMK6, SAPKK-3, SAPKK3","gene",79,"PPrel","phosphorylation","+p","","","","",923,0
"hsa04010","hsa:6885","MAP3K7, CSCF, FMD2, MEKK7, TAK1, TGF1a","gene",88,"hsa:51701","NLK","gene",65,"PPrel","phosphorylation","+p","","","","",681,49
"hsa04010","hsa:9064","MAP3K6, ASK2, MAPKKK6, MEKK6","gene",90,"hsa:5606","MAP2K3, MAPKK3, MEK3, MKK3, PRKMK3, SAPKK-2, SAPKK2","gene",80,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:9064","MAP3K6, ASK2, MAPKKK6, MEKK6","gene",90,"hsa:5608","MAP2K6, MAPKK6, MEK6, MKK6, PRKMK6, SAPKK-3, SAPKK3","gene",79,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5606","MAP2K3, MAPKK3, MEK3, MKK3, PRKMK3, SAPKK-2, SAPKK2","gene",80,"hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"PPrel","phosphorylation","+p","","","","",872,43
"hsa04010","hsa:5608","MAP2K6, MAPKK6, MEK6, MKK6, PRKMK6, SAPKK-3, SAPKK3","gene",79,"hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"PPrel","phosphorylation","+p","","","","",863,113
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:1386","ATF2, CRE-BP1, CREB-2, CREB2, HB16, TREB7","gene",76,"PPrel","phosphorylation","+p","","","","",948,88
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:2002","ELK1","gene",75,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:7157","TP53, BCC7, BMFS5, LFS1, P53, TRP53","gene",74,"PPrel","phosphorylation","+p","","","","",816,43
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:2005","ELK4, SAP1","gene",73,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:1649","DDIT3, AltDDIT3, C/EBPzeta, CEBPZ, CHOP, CHOP-10, CHOP10, GADD153","gene",72,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:4149","MAX, PDMCS, bHLHd4","gene",71,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:4208","MEF2C, C5DELq14.3, DEL5q14.3, NEDHSIL","gene",70,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:8550","MAPKAPK5, MAPKAP-K5, MK-5, MK5, NCFD, PRAK","gene",112,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:7867 hsa:9261","MAPKAPK3, 3PK, MAPKAP-K3, MAPKAP3, MAPKAPK-3, MDPT3, MK-3, MK3...","gene",68,"PPrel","phosphorylation","+p","","","","",892,109
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:8986 hsa:9252","RPS6KA4, MSK2, RSK-B, S6K-alpha-4...","gene",67,"PPrel","phosphorylation","+p","","","","",785,62
"hsa04010","hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"hsa:994","CDC25B","gene",66,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:8550","MAPKAPK5, MAPKAP-K5, MK-5, MK5, NCFD, PRAK","gene",112,"hsa:3315","HSPB1, CMT2F, HEL-S-102, HMN2B, HMND3, HS.76067, HSP27, HSP28, Hsp25, SRP27","gene",87,"PPrel","phosphorylation","+p","","","","",735,0
"hsa04010","hsa:7867 hsa:9261","MAPKAPK3, 3PK, MAPKAP-K3, MAPKAP3, MAPKAPK-3, MDPT3, MK-3, MK3...","gene",68,"hsa:3315","HSPB1, CMT2F, HEL-S-102, HMN2B, HMND3, HS.76067, HSP27, HSP28, Hsp25, SRP27","gene",87,"PPrel","phosphorylation","+p","","","","",682,0
"hsa04010","hsa:7867 hsa:9261","MAPKAPK3, 3PK, MAPKAP-K3, MAPKAP3, MAPKAPK-3, MDPT3, MK-3, MK3...","gene",68,"hsa:468","ATF4, CREB-2, CREB2, TAXREB67, TXREB","gene",69,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:8986 hsa:9252","RPS6KA4, MSK2, RSK-B, S6K-alpha-4...","gene",67,"hsa:468","ATF4, CREB-2, CREB2, TAXREB67, TXREB","gene",69,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5607","MAP2K5, HsT17454, MAPKK5, MEK5, PRKMK5","gene",64,"hsa:5598","MAPK7, BMK1, ERK4, ERK5, PRKM7","gene",63,"PPrel","phosphorylation","+p","","","","",977,92
"hsa04010","hsa:5598","MAPK7, BMK1, ERK4, ERK5, PRKM7","gene",63,"hsa:3164","NR4A1, GFRP1, HMR, N10, NAK-1, NGFIB, NP10, NUR77, TR3","gene",62,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1326","MAP3K8, AURA2, COT, EST, ESTF, MEKK8, TPL2, Tpl-2, c-COT","gene",134,"hsa:9020","MAP3K14, FTDCR1B, HS, HSNIK, IMD112, NIK","gene",35,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1326","MAP3K8, AURA2, COT, EST, ESTF, MEKK8, TPL2, Tpl-2, c-COT","gene",134,"hsa:1147 hsa:3551 hsa:8517","CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...","gene",34,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:1326","MAP3K8, AURA2, COT, EST, ESTF, MEKK8, TPL2, Tpl-2, c-COT","gene",134,"hsa:5604","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1","gene",39,"PPrel","phosphorylation","+p","","","","",625,48
"hsa04010","hsa:1326","MAP3K8, AURA2, COT, EST, ESTF, MEKK8, TPL2, Tpl-2, c-COT","gene",134,"hsa:5605","MAP2K2, CFC4, MAPKK2, MEK2, MKK2, PRKMK2","gene",38,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"hsa:1147 hsa:3551 hsa:8517","CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...","gene",34,"PPrel","phosphorylation","+p","","","","",625,60
"hsa04010","hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"hsa:6416","MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1","gene",120,"PPrel","phosphorylation","+p","","","","",847,60
"hsa04010","hsa:4296","MAP3K11, MEKK11, MLK-3, MLK3, PTK1, SPRK","gene",117,"hsa:5609","MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4","gene",118,"PPrel","phosphorylation","+p","","","","",510,103
"hsa04010","hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"hsa:5604","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1","gene",39,"PPrel","phosphorylation","+p","","","","",625,0
"hsa04010","hsa:4214","MAP3K1, MAPKKK1, MEKK, MEKK_1, MEKK1, SRXY6","gene",133,"hsa:5605","MAP2K2, CFC4, MAPKK2, MEK2, MKK2, PRKMK2","gene",38,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:6416","MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1","gene",120,"hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"PPrel","phosphorylation","+p","","","","",994,113
"hsa04010","hsa:5609","MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4","gene",118,"hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"PPrel","phosphorylation","+p","","","","",858,60
"hsa04010","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",126,"PPrel","phosphorylation","+p","","","","",0,0
"hsa04010","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"hsa:3727","JUND, AP-1","gene",125,"PPrel","phosphorylation","+p","","","","",510,49
"hsa04010","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"hsa:2002","ELK1","gene",75,"PPrel","phosphorylation","+p","","","","",722,67
"hsa04010","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"hsa:7157","TP53, BCC7, BMFS5, LFS1, P53, TRP53","gene",74,"PPrel","phosphorylation","+p","","","","",837,0
"hsa04010","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"hsa:4772","NFATC1, NF-ATC, NF-ATc1.2, NFAT2, NFATc","gene",128,"PPrel","inhibition","--|","phosphorylation","+p","","",0,0
"hsa04010","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"hsa:4775","NFATC3, NF-AT4c, NFAT4, NFATX, n339260","gene",127,"PPrel","inhibition","--|","phosphorylation","+p","","",919,49
"hsa04010","hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","gene",129,"hsa:4772","NFATC1, NF-ATC, NF-ATc1.2, NFAT2, NFATc","gene",128,"PPrel","dephosphorylation","-p","","","","",976,0
"hsa04010","hsa:10000 hsa:207 hsa:208","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","gene",84,"hsa:4217","MAP3K5, ASK1, MAPKKK5, MEKK5","gene",89,"PPrel","inhibition","--|","phosphorylation","+p","","",0,0
"hsa04010","hsa:10000 hsa:207 hsa:208","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","gene",84,"hsa:6416","MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1","gene",120,"PPrel","inhibition","--|","phosphorylation","+p","","",0,0
"hsa04010","hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","gene",129,"hsa:4775","NFATC3, NF-AT4c, NFAT4, NFATX, n339260","gene",127,"PPrel","dephosphorylation","-p","","","","",0,0
"hsa04010","hsa:5922","RASA2, GAP1M","gene",48,"hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237","RRAS2, NS12, TC21...","gene",49,"PPrel","inhibition","--|","","","","",0,0
"hsa04010","hsa:4763","NF1, NFNS, VRNF, WSS","gene",43,"hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237","RRAS2, NS12, TC21...","gene",49,"PPrel","inhibition","--|","","","","",0,0
"hsa04010","hsa:5921","RASA1, CM-AVM, CMAVM, CMAVM1, GAP, PKWS, RASA, RASGAP, p120, p120GAP, p120RASGAP","gene",42,"hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237","RRAS2, NS12, TC21...","gene",49,"PPrel","inhibition","--|","","","","",0,0
"hsa04010","hsa:1845 hsa:5778 hsa:5801 hsa:84867","DUSP3, VHR...","gene",22,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"PPrel","inhibition","--|","dephosphorylation","-p","","",510,60
"hsa04010","hsa:11221 hsa:1843 hsa:1844 hsa:1846 hsa:1847 hsa:1848 hsa:1849 hsa:1850 hsa:1852 hsa:80824","DUSP10, MKP-5, MKP5...","gene",21,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",36,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:11221 hsa:1844 hsa:1846 hsa:1847 hsa:1849 hsa:1850 hsa:1852 hsa:80824","DUSP10, MKP-5, MKP5...","gene",81,"hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"PPrel","inhibition","--|","dephosphorylation","-p","","",625,49
"hsa04010","hsa:11221 hsa:1844 hsa:1846 hsa:1847 hsa:1849 hsa:1850 hsa:1852 hsa:80824","DUSP10, MKP-5, MKP5...","gene",81,"hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"PPrel","inhibition","--|","dephosphorylation","-p","","",654,0
"hsa04010","hsa:1845 hsa:5778 hsa:5801 hsa:84867","DUSP3, VHR...","gene",82,"hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",119,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:1845 hsa:5778 hsa:5801 hsa:84867","DUSP3, VHR...","gene",82,"hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",77,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:5494","PPM1A, PP2C-ALPHA, PP2CA, PP2Calpha","gene",83,"hsa:5606","MAP2K3, MAPKK3, MEK3, MKK3, PRKMK3, SAPKK-2, SAPKK2","gene",80,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:5494","PPM1A, PP2C-ALPHA, PP2CA, PP2Calpha","gene",83,"hsa:5608","MAP2K6, MAPKK6, MEK6, MKK6, PRKMK6, SAPKK-3, SAPKK3","gene",79,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:5494","PPM1A, PP2C-ALPHA, PP2CA, PP2Calpha","gene",83,"hsa:5609","MAP2K7, JNKK2, MAPKK7, MEK, MEK_7, MKK7, PRKMK7, SAPKK-4, SAPKK4","gene",118,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:5494","PPM1A, PP2C-ALPHA, PP2CA, PP2Calpha","gene",83,"hsa:6416","MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1","gene",120,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:5536","PPP5C, PP5, PPP5, PPT","gene",78,"hsa:4217","MAP3K5, ASK1, MAPKKK5, MEKK5","gene",89,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
"hsa04010","hsa:5495","PPM1B, PP2C-beta, PP2C-beta-X, PP2CB, PP2CBETA, PPC2BETAX","gene",23,"hsa:6885","MAP3K7, CSCF, FMD2, MEKK7, TAK1, TGF1a","gene",88,"PPrel","inhibition","--|","dephosphorylation","-p","","",0,0
